# Avida Average Data
# Tue Apr 11 17:31:10 2023
#  1: Update
#  2: Merit
#  3: Gestation Time
#  4: Fitness
#  5: Repro Rate?
#  6: (deprecated) Size
#  7: Copied Size
#  8: Executed Size
#  9: (deprecated) Abundance
# 10: Proportion of organisms that gave birth in this update
# 11: Proportion of Breed True Organisms
# 12: (deprecated) Genotype Depth
# 13: Generation
# 14: Neutral Metric
# 15: Lineage Label
# 16: True Replication Rate (based on births/update, time-averaged)

13500 21455.7 366.28 58.1003 0 0 97.39 91.58 0 0.05 0.02 0 1424.42 -12.8756 0 33.7673 
13600 18604.8 369.15 50.4338 0 0 98.11 93.44 0 0.09 0.03 0 1434.56 -12.5119 0 33.1577 
13700 18745 360.21 51.8517 0 0 95.76 89.45 0 0.02 0.02 0 1444.7 -12.4284 0 33.5821 
13800 19984.9 360.88 55.2447 0 0 96.04 90.66 0 0.01 0.01 0 1454.79 -12.5141 0 33.7885 
13900 17688.9 332.78 54.2582 0 0 94.7 87.67 0 0.03 0.02 0 1465.71 -11.9206 0 33.661 
14000 20167.7 316.48 64.6009 0 0 95.61 90.38 0 0.06 0.03 0 1479.14 -8.73082 0 33.4724 
14100 19939.8 296.07 68.7467 0 0 95.99 91.16 0 0.1 0.05 0 1493.57 -8.24027 0 34.7055 
14200 20960.2 321.7 66.4211 0 0 95.88 90.97 0 0.03 0.02 0 1502.65 -13.8604 0 36.1896 
14300 19471.1 300.06 66.3231 0 0 94.75 89.7 0 0.18 0.1 0 1516.64 -15.164 0 37.1839 
14400 18632.9 299.61 64.1111 0 0 94.23 89.43 0 0.04 0.03 0 1529.9 -12.9628 0 38.9356 
14500 19626.3 290.08 68.2345 0 0 95.31 91.01 0 0.05 0.02 0 1545.55 -8.96806 0 40.9404 
14600 19485.2 278.03 70.4549 0 0 95.46 91.04 0 0.05 0.01 0 1559.25 -7.21331 0 41.5618 
14700 18484.2 316.8 63.9202 0 0 95.02 89.86 0 0.05 0.02 0 1571.65 -8.43241 0 41.1132 
14800 19730.2 313.38 69.754 0 0 95.31 89.57 0 0.02 0.01 0 1588.81 -7.99802 0 41.2179 
14900 18747.2 272.05 73.6962 0 0 96.07 92.28 0 0.07 0.04 0 1603.29 -2.36679 0 41.2353 
15000 20352.6 255.929 84.0558 0 0 94.5758 89.9192 0 0.040404 0.020202 0 1620.72 1.05345 0 41.1399 
15100 18248.8 251.86 74.3242 0 0 95.79 91.8 0 0.04 0.01 0 1639.95 1.07581 0 42.2944 
15200 18749.2 243.89 78.3298 0 0 95.38 91.68 0 0.07 0.03 0 1657.73 5.92442 0 44.1093 
15300 18940.4 252.93 81.2331 0 0 94.97 89.81 0 0.03 0.01 0 1671.88 7.61811 0 45.0699 
15400 19281.3 250.49 82.8263 0 0 94.81 89.76 0 0.05 0.02 0 1691.31 9.27025 0 46.2886 
15500 20120.4 233.83 90.5048 0 0 95.1 89.71 0 0.07 0.02 0 1712.05 7.22327 0 46.6732 
15600 20315.3 229 90.1449 0 0 96.03 91.31 0 0.04 0.02 0 1729.21 13.2262 0 47.9637 
15700 18570.8 273.42 77.0798 0 0 95.58 90.73 0 0.06 0.02 0 1743.6 13.6865 0 47.5115 
15800 18142.5 226.52 80.224 0 0 93.61 86.98 0 0.03 0.01 0 1761.66 7.61304 0 48.3494 
15900 18565.8 221.96 83.1906 0 0 95.53 90.37 0 0.1 0.08 0 1779.37 7.24225 0 47.9052 
16000 17547.7 216.56 81.5211 0 0 95.12 88.56 0 0.07 0.02 0 1796.75 7.76654 0 48.8076 
16100 17487.5 244.34 78.1975 0 0 96.01 91.03 0 0.07 0.03 0 1815.25 9.81152 0 47.3736 
16200 18292.3 234.46 82.8319 0 0 94.08 86.88 0 0.03 0.01 0 1832.88 13.6582 0 47.3703 
16300 17213.6 229.11 77.7952 0 0 95.05 89.48 0 0.07 0.04 0 1850.76 14.5873 0 46.5925 
16400 17049.1 265.26 76.0036 0 0 96.04 90.14 0 0.04 0.02 0 1868.66 14.2223 0 47.2637 
16500 18719.6 232.56 82.6279 0 0 95.57 88.54 0 0.03 0.02 0 1886.07 15.8182 0 47.1224 
16600 18402.2 234.94 80.6305 0 0 95.52 90.06 0 0.04 0.02 0 1903.91 13.7387 0 47.2906 
16700 20344.7 231.36 89.2294 0 0 94.57 87.21 0 0.11 0.05 0 1920.57 15.7975 0 48.0252 
16800 18613.2 245.14 77.8892 0 0 95.52 89.97 0 0.08 0.04 0 1935.3 13.3245 0 48.7767 
16900 17505.2 256.45 77.4872 0 0 94.73 87.53 0 0.1 0.01 0 1953.92 15.2695 0 46.8353 
17000 20108.9 234 89.5158 0 0 95.57 90.31 0 0.09 0.03 0 1973.1 19.1249 0 46.4294 
17100 19008.5 260.24 82.1334 0 0 95.13 89.39 0 0.11 0.04 0 1989.63 15.3483 0 47.2192 
17200 20021.8 255.45 86.6384 0 0 96 88.92 0 0.08 0.03 0 2007.73 7.87801 0 46.928 
17300 19327.1 241.3 85.107 0 0 95.66 88.87 0 0.09 0.05 0 2024.19 7.80096 0 46.6433 
17400 19287.1 227.8 87.4094 0 0 95.52 89.85 0 0.05 0.01 0 2042.72 3.78101 0 48.3623 
17500 17199.8 261.65 75.3468 0 0 95.61 87.93 0 0.09 0.01 0 2058.52 3.77876 0 48.9991 
17600 20533.8 231.88 90.063 0 0 95.04 88.14 0 0.12 0.06 0 2075.69 4.17066 0 48.7651 
17700 20101.7 257.65 87.2181 0 0 95.45 87.92 0 0.08 0.05 0 2091.12 4.44629 0 49.8499 
17800 19681.2 235.7 84.1846 0 0 95.04 87.34 0 0.1 0.06 0 2106.01 6.79635 0 50.2818 
17900 18518 251.59 78.153 0 0 96 88.34 0 0.1 0.06 0 2121.61 10.3739 0 49.9171 
18000 19362.6 239.35 81.6204 0 0 95.61 88.74 0 0.12 0.06 0 2135.73 10.7198 0 49.4674 
18100 17654.4 232.38 80.6244 0 0 95.51 88.06 0 0.06 0.02 0 2155.76 9.59221 0 48.5368 
18200 19472.6 244.68 83.9449 0 0 95.5 89.2 0 0.07 0.02 0 2175.49 13.3793 0 47.3675 
18300 19070.1 246.8 81.2336 0 0 95.49 88.92 0 0.12 0.06 0 2192.4 15.6954 0 46.6603 
18400 18919.5 262.57 79.8029 0 0 95.65 88.28 0 0.07 0.02 0 2209.24 13.8219 0 46.6033 
18500 19084.7 230.31 84.0204 0 0 96.02 90.45 0 0.06 0.03 0 2226.3 12.9915 0 47.0368 
18600 19920.1 232.13 92.4774 0 0 93.59 86.47 0 0.12 0.05 0 2244.56 9.21185 0 48.8321 
18700 19775.7 226.2 89.4781 0 0 95.03 88.77 0 0.06 0.04 0 2261.61 1.46185 0 49.117 
18800 19487 252.78 88.4099 0 0 94.56 88.88 0 0.05 0.01 0 2278.24 1.29468 0 49.5529 
18900 21102 227.53 93.9387 0 0 95.52 89.39 0 0.06 0.02 0 2295.12 3.25189 0 50.1268 
19000 18553 259.77 80.3402 0 0 95.56 87.7 0 0.08 0.03 0 2311.49 3.06664 0 50.3138 
19100 18203.3 212.68 85.8858 0 0 95.91 86.62 0 0.11 0.05 0 2330.62 1.40939 0 48.8326 
19200 19005.9 224.808 86.4967 0 0 95.7475 86.8889 0 0.10101 0.0505051 0 2346.92 2.96568 0 49.0192 
19300 18151.4 221.85 84.0119 0 0 94.63 84.8 0 0.15 0.07 0 2363.14 -1.48983 0 50.0871 
19400 17905.4 226.14 80.7207 0 0 95.29 86.85 0 0.11 0.05 0 2380.52 -9.45531 0 49.3452 
19500 17912.6 241.5 78.2084 0 0 94.5 86.36 0 0.02 0 0 2397.35 -15.3569 0 47.5655 
19600 19763.8 226.72 88.3836 0 0 95.52 87.19 0 0.09 0.03 0 2415.32 -11.4094 0 47.6938 
19700 17964.4 241.94 80.1117 0 0 95.54 86.83 0 0.04 0.02 0 2430.93 -9.15686 0 48.4836 
19800 18326.6 228.909 82.4301 0 0 95.5051 86.6566 0 0.0505051 0.020202 0 2448.12 -4.1578 0 47.6363 
19900 18049 224.54 84.0853 0 0 94.57 85.87 0 0.14 0.05 0 2465.34 -3.69273 0 47.4344 
20000 17767.7 224.36 80.5202 0 0 95.53 86.75 0 0.12 0.06 0 2482.4 -2.07556 0 48.7865 
20100 18420.1 255.58 81.0342 0 0 95.54 86.57 0 0.07 0.03 0 2498.64 -1.57505 0 49.2163 
20200 18983.7 229.97 87.0775 0 0 94.52 85.69 0 0.05 0.02 0 2515.76 -0.612352 0 48.1514 
20300 18812.4 219.41 87.1361 0 0 95.64 87.52 0 0.07 0.03 0 2532.65 -4.79278 0 48.3903 
20400 25186.8 255.08 111.79 0 0 95.18 84.63 0 0.06 0.02 0 2551.97 -2.29246 0 50.5613 
20500 34838.5 227.57 159.353 0 0 95.09 85.44 0 0.03 0 0 2580.11 -1.21049 0 57.466 
20600 37291.2 218.07 171.944 0 0 95.04 85.42 0 0.09 0.03 0 2600.25 0.302044 0 67.4197 
20700 37392.5 219.51 172.001 0 0 95.16 84.89 0 0.09 0.06 0 2617.74 -1.16222 0 76.1243 
20800 37724.4 233.74 167.121 0 0 96.16 86.88 0 0.08 0.05 0 2634.05 0.718607 0 87.2323 
20900 34191.7 253.29 155.382 0 0 95.2 87.21 0 0.06 0.03 0 2651.85 -1.6939 0 93.3292 
21000 37066.3 220.61 169.02 0 0 96.35 88.01 0 0.11 0.02 0 2670.31 -1.95285 0 96.8441 
