# Avida time data
# Tue Apr 11 18:23:40 2023
#  1: update
#  2: avida time
#  3: average generation
#  4: num_executed?

20300 72.7909 2111.64 2730 
20400 72.7909 2120.77 3000 
20500 72.7909 2132.67 2970 
20600 72.7909 2140.97 2730 
20700 72.7909 2151.75 2910 
20800 72.7909 2165.67 2940 
20900 72.7909 2177.64 2910 
21000 72.7909 2189.29 2940 
21100 72.7909 2203 2970 
21200 72.7909 2215.6 2940 
21300 72.7909 2225.08 2850 
21400 72.7909 2237.23 2850 
21500 72.7909 2249.17 2850 
21600 72.7909 2260.43 2850 
21700 72.7909 2273.59 2850 
21800 72.7909 2287.34 2880 
21900 72.7909 2303.95 3000 
22000 72.7909 2317 2910 
22100 72.7909 2329.35 2970 
22200 72.7909 2341.96 2940 
22300 72.7909 2358.2 2820 
22400 72.7909 2374.26 2940 
22500 72.7909 2391.36 2940 
22600 72.7909 2405.91 2940 
22700 72.7909 2414.71 2940 
22800 72.7909 2425.23 2910 
22900 72.7909 2437.59 2850 
23000 72.7909 2452.74 2970 
23100 72.7909 2462.12 3000 
23200 72.7909 2471.47 3000 
23300 72.7909 2479.9 2940 
23400 72.7909 2487.72 2910 
23500 72.7909 2502.66 2970 
23600 72.7909 2515.87 2940 
23700 72.7909 2527.32 2880 
23800 72.7909 2536.81 3000 
23900 72.7909 2545.61 2940 
24000 72.7909 2555.58 2970 
24100 72.7909 2567.46 2820 
24200 72.7909 2576.6 2910 
24300 72.7909 2585.72 2850 
24400 72.7909 2597.4 3000 
24500 72.7909 2608.18 3000 
24600 72.7909 2619.66 2940 
24700 72.7909 2631.26 2910 
24800 72.7909 2642.26 2910 
24900 72.7909 2653.22 2970 
25000 72.7909 2664.26 2940 
25100 72.7909 2675.12 2940 
25200 72.7909 2690.53 2910 
25300 72.7909 2701.41 2910 
25400 72.7909 2713.5 3000 
25500 72.7909 2722.81 2940 
25600 72.7909 2732.91 2910 
25700 72.7909 2743.07 2970 
25800 72.7909 2754.14 2970 
25900 72.7909 2763.78 2910 
26000 72.7909 2772.82 2910 
26100 72.7909 2784.25 2850 
26200 72.7909 2795.58 2910 
26300 72.7909 2807.59 2910 
26400 72.7909 2819.91 2970 
26500 72.7909 2829.59 2970 
26600 72.7909 2838.41 2970 
26700 72.7909 2847.12 2940 
26800 72.7909 2855.62 2880 
26900 72.7909 2866.58 2910 
27000 72.7909 2874.41 2910 
27100 72.7909 2884.82 3000 
27200 72.7909 2893.38 2940 
27300 72.7909 2904.07 2910 
27400 72.7909 2915.28 2940 
27500 72.7909 2925.19 3000 
27600 72.7909 2936.18 2910 
27700 72.7909 2950.92 2850 
27800 72.7909 2962.3 2970 
27900 72.7909 2969.55 2970 
28000 72.7909 2980.08 2940 
28100 72.7909 2997.88 2940 
28200 72.7909 3012.15 2970 
28300 72.7909 3018 2970 
28400 72.7909 3029.99 3000 
28500 72.7909 3045.47 2970 
28600 72.7909 3077.78 3000 
28700 72.7909 3102.25 2880 
28800 72.7909 3116.38 2910 
28900 72.7909 3131.11 2820 
29000 72.7909 3142.84 2940 
29100 72.7909 3153.35 2910 
29200 72.7909 3162.69 2940 
29300 72.7909 3167.33 2970 
29400 72.7909 3174.36 2910 
29500 72.7909 3183.96 2970 
29600 72.7909 3191.79 2850 
29700 72.7909 3199.19 2880 
29800 72.7909 3208.96 3000 
29900 72.7909 3217.42 3000 
30000 72.7909 3226.23 2940 
30100 72.7909 3235.48 3000 
30200 72.7909 3242.58 3000 
30300 72.7909 3251.16 2940 
30400 72.7909 3259.58 2970 
30500 72.7909 3268.53 2970 
30600 72.7909 3275.71 2910 
30700 72.7909 3285.47 2940 
30800 72.7909 3296.22 2940 
30900 72.7909 3309.4 3000 
31000 72.7909 3324.36 2730 
31100 72.7909 3342.03 2880 
31200 72.7909 3360.94 2760 
31300 72.7909 3385.17 2970 
31400 72.7909 3403.86 3000 
31500 72.7909 3419.13 2970 
31600 72.7909 3428.71 2910 
31700 72.7909 3449.73 2970 
31800 72.7909 3459.13 2940 
31900 72.7909 3460.98 2910 
32000 72.7909 3464.99 2970 
32100 72.7909 3476.41 2790 
32200 72.7909 3495.36 3000 
32300 72.7909 3511.07 3000 
32400 72.7909 3525.82 3000 
32500 72.7909 3537.06 2940 
32600 72.7909 3552.42 2880 
32700 72.7909 3573.64 2910 
32800 72.7909 3594.31 3000 
32900 72.7909 3616.79 3000 
33000 72.7909 3627.5 3000 
33100 72.7909 3642.39 2850 
33200 72.7909 3651.91 2940 
33300 72.7909 3659 2970 
33400 72.7909 3661.27 2970 
33500 72.7909 3671.51 2760 
33600 72.7909 3684.66 2970 
33700 72.7909 3696.27 2970 
33800 72.7909 3708.33 2970 
33900 72.7909 3726.61 2940 
34000 72.7909 3735.48 2880 
34100 72.7909 3757.1 2880 
34200 72.7909 3771.23 2940 
34300 72.7909 3781.28 2970 
34400 72.7909 3790.75 2820 
34500 72.7909 3806.45 2940 
34600 72.7909 3814.38 2910 
34700 72.7909 3824.69 2940 
34800 72.7909 3833.52 2940 
34900 72.7909 3843.32 2820 
35000 72.7909 3866.29 2940 
35100 72.7909 3878.19 2940 
35200 72.7909 3899.04 2970 
35300 72.7909 3913.72 2910 
35400 72.7909 3924.12 2970 
35500 72.7909 3933.67 2970 
35600 72.7909 3943.64 2940 
35700 72.7909 3957.13 2940 
35800 72.7909 3966.37 2940 
35900 72.7909 3982.65 2910 
36000 72.7909 3996.97 2970 
36100 72.7909 4008.59 2940 
36200 72.7909 4025.78 2910 
36300 72.7909 4048.38 2970 
36400 72.7909 4059.73 2790 
36500 72.7909 4074.93 2910 
36600 72.7909 4101.38 2970 
36700 72.7909 4117.41 3000 
36800 72.7909 4129.89 2940 
36900 72.7909 4137.85 2850 
37000 72.7909 4147.17 2940 
37100 72.7909 4161.79 3000 
37200 72.7909 4174.8 3000 
37300 72.7909 4192.79 2940 
37400 72.7909 4206.9 2970 
37500 72.7909 4216.72 2880 
37600 72.7909 4227.99 2970 
37700 72.7909 4238.88 2820 
37800 72.7909 4256.26 2940 
37900 72.7909 4267.21 2940 
38000 72.7909 4276.61 2940 
38100 72.7909 4284.92 3000 
38200 72.7909 4292.25 2970 
38300 72.7909 4303.58 2970 
38400 72.7909 4312.73 2910 
38500 72.7909 4321.81 2970 
38600 72.7909 4329.9 2910 
38700 72.7909 4340.35 2970 
38800 72.7909 4349.95 2910 
38900 72.7909 4359.22 3000 
39000 72.7909 4376.58 2970 
39100 72.7909 4397.69 2910 
39200 72.7909 4409.67 2940 
39300 72.7909 4418.07 3000 
39400 72.7909 4428.12 2940 
39500 72.7909 4432.3 2820 
39600 72.7909 4432.92 2850 
39700 72.7909 4433.73 2880 
39800 72.7909 4434.58 2880 
39900 72.7909 4434.36 2820 
40000 72.7909 4434.92 2850 
40100 72.7909 4436.13 2850 
40200 72.7909 4435.88 2850 
40300 72.7909 4436.31 2880 
40400 72.7909 4441.2 2940 
40500 72.7909 4442.96 2910 
40600 72.7909 4441.41 2850 
40700 72.7909 4440.62 2820 
40800 72.7909 4442.61 2940 
40900 72.7909 4444.49 2970 
41000 72.7909 4443.4 2970 
41100 72.7909 4442.16 2970 
41200 72.7909 4447.58 2970 
41300 72.7909 4455.51 2970 
41400 72.7909 4464.53 2970 
41500 72.7909 4472.13 2850 
41600 72.7909 4479.72 2910 
41700 72.7909 4488.41 3000 
41800 72.7909 4496.01 2940 
41900 72.7909 4517.97 2940 
42000 72.7909 4546.74 2940 
42100 72.7909 4570.36 2910 
42200 72.7909 4591.36 2850 
42300 72.7909 4614.66 2970 
42400 72.7909 4626 2970 
42500 72.7909 4636.19 2940 
42600 72.7909 4646.87 2940 
42700 72.7909 4655.41 2970 
42800 72.7909 4665.68 2940 
42900 72.7909 4677.84 2970 
43000 72.7909 4689.89 2970 
43100 72.7909 4704.24 2940 
43200 72.7909 4715.55 2850 
43300 72.7909 4731.41 3000 
43400 72.7909 4742.8 2820 
43500 72.7909 4757.14 2790 
43600 72.7909 4769.18 2910 
43700 72.7909 4784.39 2940 
43800 72.7909 4797.46 2940 
43900 72.7909 4808.99 2880 
44000 72.7909 4817.81 2850 
44100 72.7909 4831.86 2910 
44200 72.7909 4844.42 2910 
44300 72.7909 4856.7 2970 
44400 72.7909 4867.54 2940 
44500 72.7909 4877.23 2970 
44600 72.7909 4885.82 2940 
44700 72.7909 4893.16 2910 
44800 72.7909 4903.34 2940 
44900 72.7909 4910.15 2910 
45000 72.7909 4917.18 2970 
45100 72.7909 4926.57 2940 
45200 72.7909 4942.47 2940 
45300 72.7909 4951.31 2940 
45400 72.7909 4963.79 2880 
45500 72.7909 4978.37 2970 
45600 72.7909 4996.05 2910 
45700 72.7909 5007.85 3000 
45800 72.7909 5018.08 2940 
45900 72.7909 5026.24 2940 
46000 72.7909 5035.92 3000 
46100 72.7909 5044.29 2970 
46200 72.7909 5052.48 2910 
46300 72.7909 5062.83 2940 
46400 72.7909 5070.16 3000 
46500 72.7909 5079.25 2880 
46600 72.7909 5091.22 2910 
46700 72.7909 5100.35 2850 
46800 72.7909 5114.64 2910 
46900 72.7909 5126.13 2970 
47000 72.7909 5135.41 2940 
47100 72.7909 5141.91 3000 
47200 72.7909 5152.33 2970 
47300 72.7909 5158.07 2820 
47400 72.7909 5165.63 2790 
47500 72.7909 5175.18 2940 
47600 72.7909 5182.45 2730 
47700 72.7909 5192.97 2790 
47800 72.7909 5207.18 2970 
47900 72.7909 5225.32 2910 
48000 72.7909 5236.66 3000 
48100 72.7909 5244.16 2970 
48200 72.7909 5253.45 2940 
48300 72.7909 5263.61 2940 
48400 72.7909 5278.05 2940 
48500 72.7909 5294.32 2940 
48600 72.7909 5305.1 2880 
48700 72.7909 5312.33 2880 
48800 72.7909 5318.5 2880 
48900 72.7909 5325.69 2910 
49000 72.7909 5332.99 2790 
49100 72.7909 5339.76 2940 
49200 72.7909 5345.03 3000 
49300 72.7909 5350.51 2910 
49400 72.7909 5356.9 2970 
49500 72.7909 5362.95 2970 
49600 72.7909 5368.86 2970 
49700 72.7909 5374.1 3000 
49800 72.7909 5380.36 3000 
49900 72.7909 5384.73 2970 
50000 72.7909 5388.93 2940 
50100 72.7909 5393.74 3000 
50200 72.7909 5398.38 3000 
50300 72.7909 5403.8 2940 
50400 72.7909 5408.04 2970 
50500 72.7909 5413.24 2970 
50600 72.7909 5417.85 2850 
50700 72.7909 5424.8 2820 
50800 72.7909 5431.94 2850 
50900 72.7909 5441.67 2910 
51000 72.7909 5454.37 3000 
51100 72.7909 5464.48 2790 
51200 72.7909 5473.77 2970 
51300 72.7909 5484.76 2850 
51400 72.7909 5493.78 2940 
51500 72.7909 5502.34 2850 
51600 72.7909 5513.79 2940 
51700 72.7909 5522.15 2850 
51800 72.7909 5530.65 2880 
51900 72.7909 5537.28 2790 
52000 72.7909 5544.67 2910 
52100 72.7909 5555.1 3000 
52200 72.7909 5563.3 2970 
52300 72.7909 5570.69 2880 
52400 72.7909 5578 2910 
52500 72.7909 5586.91 2970 
52600 72.7909 5597.63 2850 
52700 72.7909 5609.97 2910 
52800 72.7909 5623.75 2940 
52900 72.7909 5634.56 2880 
53000 72.7909 5646.3 2910 
53100 72.7909 5656.23 2910 
53200 72.7909 5664.44 2880 
53300 72.7909 5671.46 2970 
53400 72.7909 5677.55 2910 
53500 72.7909 5686.19 2880 
53600 72.7909 5696.7 3000 
53700 72.7909 5706.09 2910 
53800 72.7909 5716.64 2880 
53900 72.7909 5728.01 2940 
54000 72.7909 5739.92 2970 
54100 72.7909 5750.56 2880 
54200 72.7909 5759.46 2970 
54300 72.7909 5767.32 2940 
54400 72.7909 5774.26 2820 
54500 72.7909 5781.71 3000 
54600 72.7909 5788.2 2850 
54700 72.7909 5798.23 2970 
54800 72.7909 5805.88 3000 
54900 72.7909 5814.23 2880 
55000 72.7909 5821.52 2940 
55100 72.7909 5829.56 2880 
55200 72.7909 5835.74 2910 
55300 72.7909 5846.46 2910 
55400 72.7909 5853.82 2940 
55500 72.7909 5865.34 2970 
55600 72.7909 5875.65 2970 
55700 72.7909 5886.69 2970 
55800 72.7909 5895.52 2970 
55900 72.7909 5902.2 3000 
56000 72.7909 5911.49 2940 
56100 72.7909 5920.43 2910 
56200 72.7909 5931.93 2940 
56300 72.7909 5945.59 2940 
56400 72.7909 5958.97 2970 
56500 72.7909 5966.41 2970 
56600 72.7909 5973.09 2880 
56700 72.7909 5981.31 2970 
56800 72.7909 5985.53 2970 
56900 72.7909 5993.66 2820 
57000 72.7909 6003.97 3000 
57100 72.7909 6011.15 2910 
57200 72.7909 6018.92 2940 
57300 72.7909 6024.8 3000 
57400 72.7909 6032.65 2940 
57500 72.7909 6038.65 2970 
57600 72.7909 6041.47 2910 
57700 72.7909 6049.04 3000 
57800 72.7909 6057.42 2910 
57900 72.7909 6065.92 2940 
58000 72.7909 6071.56 2880 
58100 72.7909 6086.08 2940 
58200 72.7909 6094.79 2940 
58300 72.7909 6102.94 2880 
58400 72.7909 6110.27 2910 
58500 72.7909 6115.79 2940 
58600 72.7909 6123.29 2940 
58700 72.7909 6130.56 2850 
58800 72.7909 6136.78 2910 
58900 72.7909 6143.19 2970 
59000 72.7909 6150.92 2910 
59100 72.7909 6158.53 3000 
59200 72.7909 6164.95 3000 
59300 72.7909 6170.46 2970 
59400 72.7909 6174.91 2940 
59500 72.7909 6180.15 2970 
59600 72.7909 6187.34 2970 
59700 72.7909 6198.35 2940 
59800 72.7909 6209.7 2940 
59900 72.7909 6217.73 2880 
60000 72.7909 6224.16 2910 
60100 72.7909 6231.85 2820 
60200 72.7909 6240.82 2970 
60300 72.7909 6252.56 2940 
60400 72.7909 6262.62 2910 
60500 72.7909 6271.16 2940 
60600 72.7909 6280.87 2910 
60700 72.7909 6290.66 3000 
60800 72.7909 6295.91 2970 
60900 72.7909 6301 2910 
61000 72.7909 6307.76 2970 
61100 72.7909 6315.12 2970 
61200 72.7909 6324.72 2940 
61300 72.7909 6338.05 2970 
61400 72.7909 6347.42 2970 
61500 72.7909 6357.76 2940 
61600 72.7909 6365.07 2880 
61700 72.7909 6372.58 2970 
61800 72.7909 6376.65 2880 
61900 72.7909 6381.31 2910 
62000 72.7909 6391.18 2880 
62100 72.7909 6399.13 2880 
62200 72.7909 6409.99 2880 
62300 72.7909 6416.54 3000 
62400 72.7909 6425.02 2910 
62500 72.7909 6430.63 2850 
62600 72.7909 6436.99 2880 
62700 72.7909 6442.39 2970 
62800 72.7909 6450.37 2970 
62900 72.7909 6456.59 2910 
63000 72.7909 6466.83 2910 
63100 72.7909 6474.33 2970 
63200 72.7909 6479.1 2940 
63300 72.7909 6485.57 2910 
63400 72.7909 6490.49 3000 
63500 72.7909 6495 2850 
63600 72.7909 6501.05 2880 
63700 72.7909 6507.31 2880 
63800 72.7909 6514.13 2970 
63900 72.7909 6520.26 2850 
64000 72.7909 6526.94 2790 
64100 72.7909 6535.88 2850 
64200 72.7909 6544.12 2940 
64300 72.7909 6555.74 2760 
64400 72.7909 6564.01 2970 
64500 72.7909 6573.24 3000 
64600 72.7909 6580.43 2940 
64700 72.7909 6588.11 2850 
64800 72.7909 6595.13 2820 
64900 72.7909 6603.22 3000 
65000 72.7909 6612.36 2910 
65100 72.7909 6621.71 2970 
65200 72.7909 6631.4 2880 
65300 72.7909 6641.07 2910 
65400 72.7909 6649.53 2970 
65500 72.7909 6662.06 2910 
65600 72.7909 6677.88 2940 
65700 72.7909 6682.46 2910 
65800 72.7909 6687.03 2940 
65900 72.7909 6692.78 2820 
66000 72.7909 6703.13 2850 
66100 72.7909 6708.45 2910 
66200 72.7909 6715.39 2940 
66300 72.7909 6721.39 3000 
66400 72.7909 6729.91 3000 
66500 72.7909 6737.88 2880 
66600 72.7909 6742.88 2880 
66700 72.7909 6750.12 2820 
66800 72.7909 6754.62 2940 
66900 72.7909 6761.54 2790 
67000 72.7909 6771.19 2820 
67100 72.7909 6780.85 2760 
67200 72.7909 6790.99 2940 
67300 72.7909 6800.39 2970 
67400 72.7909 6810.82 2940 
67500 72.7909 6820.39 2970 
67600 72.7909 6830.45 2790 
67700 72.7909 6840.87 2910 
67800 72.7909 6850.23 2910 
67900 72.7909 6858.08 2940 
68000 72.7909 6866.36 2940 
68100 72.7909 6874.57 2940 
68200 72.7909 6881.42 2970 
68300 72.7909 6889.26 2880 
68400 72.7909 6895.65 2910 
68500 72.7909 6902.58 2970 
68600 72.7909 6909.74 2940 
68700 72.7909 6916.37 2970 
68800 72.7909 6922.59 3000 
68900 72.7909 6929.18 2910 
69000 72.7909 6935.89 2880 
69100 72.7909 6943.54 2820 
69200 72.7909 6950.93 2910 
69300 72.7909 6958.33 2940 
69400 72.7909 6964.71 2940 
69500 72.7909 6972.22 2880 
69600 72.7909 6978.86 2910 
69700 72.7909 6984.81 2880 
69800 72.7909 6991.94 2910 
69900 72.7909 7000.02 2880 
70000 72.7909 7007.63 3000 
70100 72.7909 7017.92 3000 
70200 72.7909 7028.53 2880 
70300 72.7909 7037.19 2820 
70400 72.7909 7047.53 3000 
70500 72.7909 7053.49 2790 
70600 72.7909 7065.64 2910 
70700 72.7909 7074.51 2910 
70800 72.7909 7082.68 2910 
70900 72.7909 7090.9 2940 
71000 72.7909 7098.75 2850 
71100 72.7909 7107.44 2940 
71200 72.7909 7115.4 2970 
71300 72.7909 7123.29 2940 
71400 72.7909 7130.67 2940 
71500 72.7909 7136.3 2850 
71600 72.7909 7145.6 2880 
71700 72.7909 7157.67 2880 
71800 72.7909 7169.4 2820 
71900 72.7909 7177.59 2790 
72000 72.7909 7184.27 2850 
72100 72.7909 7191.23 2910 
72200 72.7909 7200.78 2910 
72300 72.7909 7207.62 2760 
72400 72.7909 7217.48 2880 
72500 72.7909 7229.91 2820 
72600 72.7909 7238.78 2760 
72700 72.7909 7249.62 2970 
72800 72.7909 7263.7 2880 
72900 72.7909 7273.51 2820 
73000 72.7909 7279.85 2820 
73100 72.7909 7287.87 2850 
73200 72.7909 7301.94 2970 
73300 72.7909 7311.02 2970 
73400 72.7909 7320.36 2850 
73500 72.7909 7323.53 2910 
73600 72.7909 7330.31 3000 
73700 72.7909 7336.29 2880 
73800 72.7909 7346.78 2940 
73900 72.7909 7355.58 3000 
74000 72.7909 7363.84 2970 
74100 72.7909 7370.29 2880 
74200 72.7909 7377.96 3000 
74300 72.7909 7386.5 2880 
74400 72.7909 7396.49 2820 
74500 72.7909 7409.8 2940 
74600 72.7909 7419.74 2970 
74700 72.7909 7427.29 2940 
74800 72.7909 7432.49 2850 
74900 72.7909 7444.16 2670 
75000 72.7909 7452.22 2820 
75100 72.7909 7460.2 2910 
75200 72.7909 7462.12 2910 
75300 72.7909 7464.2 2970 
75400 72.7909 7472.35 3000 
75500 72.7909 7473.25 2910 
75600 72.7909 7475.71 2910 
75700 72.7909 7482.72 2940 
75800 72.7909 7485.82 2850 
75900 72.7909 7486.11 2880 
76000 72.7909 7483.3 2970 
76100 72.7909 7482.05 2940 
76200 72.7909 7489.03 2940 
76300 72.7909 7489.78 2940 
76400 72.7909 7493.67 2970 
76500 72.7909 7500.26 3000 
76600 72.7909 7504.18 3000 
76700 72.7909 7509.77 2940 
76800 72.7909 7515.32 3000 
76900 72.7909 7522.06 2910 
77000 72.7909 7530.05 2970 
77100 72.7909 7535.84 2910 
77200 72.7909 7542.87 2820 
77300 72.7909 7550.14 2880 
77400 72.7909 7558.61 2910 
77500 72.7909 7565.48 2880 
77600 72.7909 7573.04 2970 
77700 72.7909 7581.02 2940 
77800 72.7909 7587.35 3000 
77900 72.7909 7593.48 2940 
78000 72.7909 7600.35 3000 
78100 72.7909 7607.32 2880 
78200 72.7909 7613.42 2850 
78300 72.7909 7620.27 2820 
78400 72.7909 7624.23 2910 
78500 72.7909 7629.91 2910 
78600 72.7909 7636.58 2970 
78700 72.7909 7642.17 3000 
78800 72.7909 7648.64 2910 
78900 72.7909 7654.35 2940 
79000 72.7909 7660.83 3000 
79100 72.7909 7666.14 2940 
79200 72.7909 7671.01 2880 
79300 72.7909 7676.04 2880 
79400 72.7909 7680.53 2880 
79500 72.7909 7686.23 2910 
79600 72.7909 7690.41 2820 
79700 72.7909 7697.9 2970 
79800 72.7909 7705.26 3000 
79900 72.7909 7713.92 2970 
80000 72.7909 7722.84 2940 
80100 72.7909 7729.84 2970 
80200 72.7909 7738.92 2970 
80300 72.7909 7748.04 2940 
80400 72.7909 7755.38 2970 
80500 72.7909 7762.9 2970 
80600 72.7909 7771.4 2940 
80700 72.7909 7778.97 2910 
80800 72.7909 7784.22 2970 
80900 72.7909 7789.54 2940 
81000 72.7909 7795.37 2940 
81100 72.7909 7800.01 2940 
81200 72.7909 7806.69 2880 
81300 72.7909 7812.33 2910 
81400 72.7909 7819.28 2910 
81500 72.7909 7826.65 3000 
81600 72.7909 7830.91 2910 
81700 72.7909 7834.85 2880 
81800 72.7909 7841.15 2880 
81900 72.7909 7849.28 2940 
82000 72.7909 7855.97 2850 
82100 72.7909 7862.95 2850 
82200 72.7909 7874.83 2910 
82300 72.7909 7885.98 3000 
82400 72.7909 7893.99 2970 
